"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"19.03.2016 21:30 - 19.03.2016 21:45","14149","12610"
"19.03.2016 21:45 - 19.03.2016 22:00","13969","12426"
"19.03.2016 22:00 - 19.03.2016 22:15","13780","12197"
"19.03.2016 22:15 - 19.03.2016 22:30","13492","12038"
"19.03.2016 22:30 - 19.03.2016 22:45","13231","11853"
"19.03.2016 22:45 - 19.03.2016 23:00","13085","11671"
"19.03.2016 23:00 - 19.03.2016 23:15","12902","11455"
"19.03.2016 23:15 - 19.03.2016 23:30","12705","11316"
"19.03.2016 23:30 - 19.03.2016 23:45","12505","11108"
"19.03.2016 23:45 - 20.03.2016 00:00","12214","10875"
"20.03.2016 00:00 - 20.03.2016 00:15","12066","10663"
"20.03.2016 00:15 - 20.03.2016 00:30","12116","10492"
"20.03.2016 00:30 - 20.03.2016 00:45","12088","10310"
"20.03.2016 00:45 - 20.03.2016 01:00","11911","10125"
"20.03.2016 01:00 - 20.03.2016 01:15","11735","9998"
"20.03.2016 01:15 - 20.03.2016 01:30","11662","9906"
"20.03.2016 01:30 - 20.03.2016 01:45","11568","9814"
"20.03.2016 01:45 - 20.03.2016 02:00","11442","9701"
"20.03.2016 02:00 - 20.03.2016 02:15","11329","9686"
"20.03.2016 02:15 - 20.03.2016 02:30","11252","9672"
"20.03.2016 02:30 - 20.03.2016 02:45","11196","9632"
"20.03.2016 02:45 - 20.03.2016 03:00","11147","9588"
"20.03.2016 03:00 - 20.03.2016 03:15","11111","9578"
"20.03.2016 03:15 - 20.03.2016 03:30","11083","9561"
"20.03.2016 03:30 - 20.03.2016 03:45","11068","9526"
"20.03.2016 03:45 - 20.03.2016 04:00","11041","9515"
"20.03.2016 04:00 - 20.03.2016 04:15","11032","9502"
"20.03.2016 04:15 - 20.03.2016 04:30","11011","9495"
"20.03.2016 04:30 - 20.03.2016 04:45","11004","9500"
"20.03.2016 04:45 - 20.03.2016 05:00","11008","9490"
"20.03.2016 05:00 - 20.03.2016 05:15","11033","9558"
"20.03.2016 05:15 - 20.03.2016 05:30","11046","9566"
"20.03.2016 05:30 - 20.03.2016 05:45","11065","9590"
"20.03.2016 05:45 - 20.03.2016 06:00","11083","9640"
"20.03.2016 06:00 - 20.03.2016 06:15","11141","9734"
"20.03.2016 06:15 - 20.03.2016 06:30","11255","9758"
"20.03.2016 06:30 - 20.03.2016 06:45","11331","9711"
"20.03.2016 06:45 - 20.03.2016 07:00","11438","9750"
"20.03.2016 07:00 - 20.03.2016 07:15","11503","9882"
"20.03.2016 07:15 - 20.03.2016 07:30","11559","9983"
"20.03.2016 07:30 - 20.03.2016 07:45","11614","10155"
"20.03.2016 07:45 - 20.03.2016 08:00","11710","10344"
"20.03.2016 08:00 - 20.03.2016 08:15","11770","10529"
"20.03.2016 08:15 - 20.03.2016 08:30","11957","10743"
"20.03.2016 08:30 - 20.03.2016 08:45","12264","10993"
"20.03.2016 08:45 - 20.03.2016 09:00","12516","11179"
"20.03.2016 09:00 - 20.03.2016 09:15","12702","11351"
"20.03.2016 09:15 - 20.03.2016 09:30","12796","11568"
"20.03.2016 09:30 - 20.03.2016 09:45","12891","11723"
"20.03.2016 09:45 - 20.03.2016 10:00","12936","11824"
"20.03.2016 10:00 - 20.03.2016 10:15","12965","11793"
"20.03.2016 10:15 - 20.03.2016 10:30","13012","11778"
"20.03.2016 10:30 - 20.03.2016 10:45","13014","11820"
"20.03.2016 10:45 - 20.03.2016 11:00","13031","11894"
"20.03.2016 11:00 - 20.03.2016 11:15","12974","11956"
"20.03.2016 11:15 - 20.03.2016 11:30","12961","11986"
"20.03.2016 11:30 - 20.03.2016 11:45","12985","12021"
"20.03.2016 11:45 - 20.03.2016 12:00","13015","12138"
"20.03.2016 12:00 - 20.03.2016 12:15","13070","12262"
"20.03.2016 12:15 - 20.03.2016 12:30","13094","12326"
"20.03.2016 12:30 - 20.03.2016 12:45","13045","12365"
"20.03.2016 12:45 - 20.03.2016 13:00","12927","12373"
"20.03.2016 13:00 - 20.03.2016 13:15","12877","12378"
"20.03.2016 13:15 - 20.03.2016 13:30","12804","12404"
"20.03.2016 13:30 - 20.03.2016 13:45","12711","12368"
"20.03.2016 13:45 - 20.03.2016 14:00","12604","12391"
"20.03.2016 14:00 - 20.03.2016 14:15","12533","12348"
"20.03.2016 14:15 - 20.03.2016 14:30","12492","12335"
"20.03.2016 14:30 - 20.03.2016 14:45","12417","12266"
"20.03.2016 14:45 - 20.03.2016 15:00","12395","12231"
"20.03.2016 15:00 - 20.03.2016 15:15","12366","12165"
"20.03.2016 15:15 - 20.03.2016 15:30","12327","12154"
"20.03.2016 15:30 - 20.03.2016 15:45","12331","12159"
"20.03.2016 15:45 - 20.03.2016 16:00","12364","12203"
"20.03.2016 16:00 - 20.03.2016 16:15","12462","12229"
"20.03.2016 16:15 - 20.03.2016 16:30","12652","12302"
"20.03.2016 16:30 - 20.03.2016 16:45","12881","12448"
"20.03.2016 16:45 - 20.03.2016 17:00","13148","12617"
"20.03.2016 17:00 - 20.03.2016 17:15","13390","12859"
"20.03.2016 17:15 - 20.03.2016 17:30","13651","13037"
"20.03.2016 17:30 - 20.03.2016 17:45","14053","13291"
"20.03.2016 17:45 - 20.03.2016 18:00","14302","13468"
"20.03.2016 18:00 - 20.03.2016 18:15","14273","13424"
"20.03.2016 18:15 - 20.03.2016 18:30","14155","13491"
"20.03.2016 18:30 - 20.03.2016 18:45","14347","13496"
"20.03.2016 18:45 - 20.03.2016 19:00","14620","13704"
"20.03.2016 19:00 - 20.03.2016 19:15","14784","13937"
"20.03.2016 19:15 - 20.03.2016 19:30","14712","13999"
"20.03.2016 19:30 - 20.03.2016 19:45","14676","13943"
"20.03.2016 19:45 - 20.03.2016 20:00","14656","13927"
"20.03.2016 20:00 - 20.03.2016 20:15","14689","13813"
"20.03.2016 20:15 - 20.03.2016 20:30","14736","13652"
"20.03.2016 20:30 - 20.03.2016 20:45","14642","13453"
"20.03.2016 20:45 - 20.03.2016 21:00","14437","13275"
"20.03.2016 21:00 - 20.03.2016 21:15","14261","13043"
"20.03.2016 21:15 - 20.03.2016 21:30","14231","12921"
"20.03.2016 21:30 - 20.03.2016 21:45","14113","12623"
"20.03.2016 21:45 - 20.03.2016 22:00","13900","12497"
"20.03.2016 22:00 - 20.03.2016 22:15","13682","12191"
"20.03.2016 22:15 - 20.03.2016 22:30","13438","12026"
"20.03.2016 22:30 - 20.03.2016 22:45","13206","11787"
"20.03.2016 22:45 - 20.03.2016 23:00","12900","11563"
"20.03.2016 23:00 - 20.03.2016 23:15","12622","11295"
"20.03.2016 23:15 - 20.03.2016 23:30","12396","11028"
"20.03.2016 23:30 - 20.03.2016 23:45","12123","10792"
"20.03.2016 23:45 - 21.03.2016 00:00","11868","10556"
"21.03.2016 00:00 - 21.03.2016 00:15","11699","10400"
"21.03.2016 00:15 - 21.03.2016 00:30","11700","10173"
"21.03.2016 00:30 - 21.03.2016 00:45","11617","10074"
"21.03.2016 00:45 - 21.03.2016 01:00","11447","9916"
"21.03.2016 01:00 - 21.03.2016 01:15","11348","9816"
"21.03.2016 01:15 - 21.03.2016 01:30","11331","9764"
"21.03.2016 01:30 - 21.03.2016 01:45","11299","9715"
"21.03.2016 01:45 - 21.03.2016 02:00","11273","9663"
"21.03.2016 02:00 - 21.03.2016 02:15","11245","9668"
"21.03.2016 02:15 - 21.03.2016 02:30","11211","9702"
"21.03.2016 02:30 - 21.03.2016 02:45","11191","9708"
"21.03.2016 02:45 - 21.03.2016 03:00","11219","9704"
"21.03.2016 03:00 - 21.03.2016 03:15","11233","9712"
"21.03.2016 03:15 - 21.03.2016 03:30","11234","9723"
"21.03.2016 03:30 - 21.03.2016 03:45","11253","9752"
"21.03.2016 03:45 - 21.03.2016 04:00","11274","9752"
"21.03.2016 04:00 - 21.03.2016 04:15","11283","9786"
"21.03.2016 04:15 - 21.03.2016 04:30","11348","9849"
"21.03.2016 04:30 - 21.03.2016 04:45","11397","9926"
"21.03.2016 04:45 - 21.03.2016 05:00","11492","9981"
"21.03.2016 05:00 - 21.03.2016 05:15","11617","10156"
"21.03.2016 05:15 - 21.03.2016 05:30","11818","10312"
"21.03.2016 05:30 - 21.03.2016 05:45","12022","10534"
"21.03.2016 05:45 - 21.03.2016 06:00","12308","10806"
"21.03.2016 06:00 - 21.03.2016 06:15","12580","11263"
"21.03.2016 06:15 - 21.03.2016 06:30","12964","11653"
"21.03.2016 06:30 - 21.03.2016 06:45","13544","11977"
"21.03.2016 06:45 - 21.03.2016 07:00","14076","12481"
"21.03.2016 07:00 - 21.03.2016 07:15","14547","13151"
"21.03.2016 07:15 - 21.03.2016 07:30","15038","13653"
"21.03.2016 07:30 - 21.03.2016 07:45","15639","14086"
"21.03.2016 07:45 - 21.03.2016 08:00","16043","14542"
"21.03.2016 08:00 - 21.03.2016 08:15","16526","14925"
"21.03.2016 08:15 - 21.03.2016 08:30","16915","15217"
"21.03.2016 08:30 - 21.03.2016 08:45","17170","15442"
"21.03.2016 08:45 - 21.03.2016 09:00","17341","15656"
"21.03.2016 09:00 - 21.03.2016 09:15","17481","15826"
"21.03.2016 09:15 - 21.03.2016 09:30","17292","15953"
"21.03.2016 09:30 - 21.03.2016 09:45","17453","15965"
"21.03.2016 09:45 - 21.03.2016 10:00","17428","16018"
"21.03.2016 10:00 - 21.03.2016 10:15","17324","15968"
"21.03.2016 10:15 - 21.03.2016 10:30","17167","16014"
"21.03.2016 10:30 - 21.03.2016 10:45","17011","16027"
"21.03.2016 10:45 - 21.03.2016 11:00","16762","16059"
"21.03.2016 11:00 - 21.03.2016 11:15","16347","16014"
"21.03.2016 11:15 - 21.03.2016 11:30","16447","15861"
"21.03.2016 11:30 - 21.03.2016 11:45","16209","15884"
"21.03.2016 11:45 - 21.03.2016 12:00","16329","16006"
"21.03.2016 12:00 - 21.03.2016 12:15","16286","16001"
"21.03.2016 12:15 - 21.03.2016 12:30","16237","15963"
"21.03.2016 12:30 - 21.03.2016 12:45","16177","15826"
"21.03.2016 12:45 - 21.03.2016 13:00","16129","15830"
"21.03.2016 13:00 - 21.03.2016 13:15","16077","15974"
"21.03.2016 13:15 - 21.03.2016 13:30","16297","15964"
"21.03.2016 13:30 - 21.03.2016 13:45","16573","15985"
"21.03.2016 13:45 - 21.03.2016 14:00","16212","15925"
"21.03.2016 14:00 - 21.03.2016 14:15","16539","15870"
"21.03.2016 14:15 - 21.03.2016 14:30","16472","15844"
"21.03.2016 14:30 - 21.03.2016 14:45","16444","15774"
"21.03.2016 14:45 - 21.03.2016 15:00","16397","15749"
"21.03.2016 15:00 - 21.03.2016 15:15","16391","15685"
"21.03.2016 15:15 - 21.03.2016 15:30","16419","15743"
"21.03.2016 15:30 - 21.03.2016 15:45","16472","15777"
"21.03.2016 15:45 - 21.03.2016 16:00","16575","15819"
"21.03.2016 16:00 - 21.03.2016 16:15","16644","15839"
"21.03.2016 16:15 - 21.03.2016 16:30","16721","15870"
"21.03.2016 16:30 - 21.03.2016 16:45","16815","15937"
"21.03.2016 16:45 - 21.03.2016 17:00","16899","16040"
"21.03.2016 17:00 - 21.03.2016 17:15","16976","16007"
"21.03.2016 17:15 - 21.03.2016 17:30","16955","16118"
"21.03.2016 17:30 - 21.03.2016 17:45","17019","16088"
"21.03.2016 17:45 - 21.03.2016 18:00","16989","16042"
"21.03.2016 18:00 - 21.03.2016 18:15","16779","15791"
"21.03.2016 18:15 - 21.03.2016 18:30","16436","15654"
"21.03.2016 18:30 - 21.03.2016 18:45","16533","15684"
"21.03.2016 18:45 - 21.03.2016 19:00","16812","15880"
"21.03.2016 19:00 - 21.03.2016 19:15","17114","16017"
"21.03.2016 19:15 - 21.03.2016 19:30","17100","16065"
"21.03.2016 19:30 - 21.03.2016 19:45","17090","15985"
"21.03.2016 19:45 - 21.03.2016 20:00","16981","15886"
"21.03.2016 20:00 - 21.03.2016 20:15","16909","15635"
"21.03.2016 20:15 - 21.03.2016 20:30","16819","15378"
"21.03.2016 20:30 - 21.03.2016 20:45","16605","15154"
"21.03.2016 20:45 - 21.03.2016 21:00","16383","14945"
"21.03.2016 21:00 - 21.03.2016 21:15","16196","14609"
"21.03.2016 21:15 - 21.03.2016 21:30","16296","14397"
"21.03.2016 21:30 - 21.03.2016 21:45","16119","14105"
"21.03.2016 21:45 - 21.03.2016 22:00","15791","13812"
"21.03.2016 22:00 - 21.03.2016 22:15","15486","13413"
"21.03.2016 22:15 - 21.03.2016 22:30","15246","13145"
"21.03.2016 22:30 - 21.03.2016 22:45","14934","12828"
"21.03.2016 22:45 - 21.03.2016 23:00","14566","12504"
"21.03.2016 23:00 - 21.03.2016 23:15","14300","12356"
"21.03.2016 23:15 - 21.03.2016 23:30","14267","12118"
"21.03.2016 23:30 - 21.03.2016 23:45","13971","11860"
"21.03.2016 23:45 - 22.03.2016 00:00","13678","11583"
"22.03.2016 00:00 - 22.03.2016 00:15","13378","11281"
"22.03.2016 00:15 - 22.03.2016 00:30","13208","11086"
"22.03.2016 00:30 - 22.03.2016 00:45","13062","10830"
"22.03.2016 00:45 - 22.03.2016 01:00","12865","10672"
"22.03.2016 01:00 - 22.03.2016 01:15","12674","10507"
"22.03.2016 01:15 - 22.03.2016 01:30","12547","10456"
"22.03.2016 01:30 - 22.03.2016 01:45","12413","10340"
"22.03.2016 01:45 - 22.03.2016 02:00","12257","10255"
"22.03.2016 02:00 - 22.03.2016 02:15","12163","10191"
"22.03.2016 02:15 - 22.03.2016 02:30","12135","10201"
"22.03.2016 02:30 - 22.03.2016 02:45","12135","10166"
"22.03.2016 02:45 - 22.03.2016 03:00","12115","10191"
"22.03.2016 03:00 - 22.03.2016 03:15","12097","10136"
"22.03.2016 03:15 - 22.03.2016 03:30","12094","10109"
"22.03.2016 03:30 - 22.03.2016 03:45","12096","10080"
"22.03.2016 03:45 - 22.03.2016 04:00","12090","10088"
"22.03.2016 04:00 - 22.03.2016 04:15","12115","10161"
"22.03.2016 04:15 - 22.03.2016 04:30","12175","10221"
"22.03.2016 04:30 - 22.03.2016 04:45","12183","10224"
"22.03.2016 04:45 - 22.03.2016 05:00","12213","10278"
"22.03.2016 05:00 - 22.03.2016 05:15","12284","10394"
"22.03.2016 05:15 - 22.03.2016 05:30","12419","10551"
"22.03.2016 05:30 - 22.03.2016 05:45","12550","10785"
"22.03.2016 05:45 - 22.03.2016 06:00","12830","11058"
"22.03.2016 06:00 - 22.03.2016 06:15","13058","11517"
"22.03.2016 06:15 - 22.03.2016 06:30","13414","11920"
"22.03.2016 06:30 - 22.03.2016 06:45","14026","12251"
"22.03.2016 06:45 - 22.03.2016 07:00","14534","12642"
"22.03.2016 07:00 - 22.03.2016 07:15","14913","13347"
"22.03.2016 07:15 - 22.03.2016 07:30","15358","13821"
"22.03.2016 07:30 - 22.03.2016 07:45","15886","14230"
"22.03.2016 07:45 - 22.03.2016 08:00","16329","14617"
"22.03.2016 08:00 - 22.03.2016 08:15","16730","14924"
"22.03.2016 08:15 - 22.03.2016 08:30","17031","15114"
"22.03.2016 08:30 - 22.03.2016 08:45","17248","15264"
"22.03.2016 08:45 - 22.03.2016 09:00","17494","15452"
"22.03.2016 09:00 - 22.03.2016 09:15","17714","15442"
"22.03.2016 09:15 - 22.03.2016 09:30","17807","15438"
"22.03.2016 09:30 - 22.03.2016 09:45","17844","15377"
"22.03.2016 09:45 - 22.03.2016 10:00","17784","15370"
"22.03.2016 10:00 - 22.03.2016 10:15","17699","15330"
"22.03.2016 10:15 - 22.03.2016 10:30","17626","15304"
"22.03.2016 10:30 - 22.03.2016 10:45","17541","15351"
"22.03.2016 10:45 - 22.03.2016 11:00","17450","15402"
"22.03.2016 11:00 - 22.03.2016 11:15","17363","15483"
"22.03.2016 11:15 - 22.03.2016 11:30","17294","15519"
"22.03.2016 11:30 - 22.03.2016 11:45","17400","15525"
"22.03.2016 11:45 - 22.03.2016 12:00","17050","15613"
"22.03.2016 12:00 - 22.03.2016 12:15","16921","15558"
"22.03.2016 12:15 - 22.03.2016 12:30","16875","15494"
"22.03.2016 12:30 - 22.03.2016 12:45","16934","15351"
"22.03.2016 12:45 - 22.03.2016 13:00","17058","15357"
"22.03.2016 13:00 - 22.03.2016 13:15","17078","15345"
"22.03.2016 13:15 - 22.03.2016 13:30","17230","15417"
"22.03.2016 13:30 - 22.03.2016 13:45","17284","15436"
"22.03.2016 13:45 - 22.03.2016 14:00","17296","15431"
"22.03.2016 14:00 - 22.03.2016 14:15","17276","15365"
"22.03.2016 14:15 - 22.03.2016 14:30","17322","15342"
"22.03.2016 14:30 - 22.03.2016 14:45","17356","15323"
"22.03.2016 14:45 - 22.03.2016 15:00","17340","15323"
"22.03.2016 15:00 - 22.03.2016 15:15","17315","15315"
"22.03.2016 15:15 - 22.03.2016 15:30","17267","15321"
"22.03.2016 15:30 - 22.03.2016 15:45","17268","15396"
"22.03.2016 15:45 - 22.03.2016 16:00","17339","15443"
"22.03.2016 16:00 - 22.03.2016 16:15","17399","15457"
"22.03.2016 16:15 - 22.03.2016 16:30","17358","15506"
"22.03.2016 16:30 - 22.03.2016 16:45","17254","15497"
"22.03.2016 16:45 - 22.03.2016 17:00","17326","15564"
"22.03.2016 17:00 - 22.03.2016 17:15","17344","15572"
"22.03.2016 17:15 - 22.03.2016 17:30","17201","15662"
"22.03.2016 17:30 - 22.03.2016 17:45","17292","15670"
"22.03.2016 17:45 - 22.03.2016 18:00","17178","15580"
"22.03.2016 18:00 - 22.03.2016 18:15","16965","15257"
"22.03.2016 18:15 - 22.03.2016 18:30","16479","15071"
"22.03.2016 18:30 - 22.03.2016 18:45","16393","15131"
"22.03.2016 18:45 - 22.03.2016 19:00","16516","15372"
"22.03.2016 19:00 - 22.03.2016 19:15","16699","15607"
"22.03.2016 19:15 - 22.03.2016 19:30","16726","15860"
"22.03.2016 19:30 - 22.03.2016 19:45","16655","15806"
"22.03.2016 19:45 - 22.03.2016 20:00","16516","15755"
"22.03.2016 20:00 - 22.03.2016 20:15","16423","15496"
"22.03.2016 20:15 - 22.03.2016 20:30","16270","15281"
"22.03.2016 20:30 - 22.03.2016 20:45","15997","15160"
"22.03.2016 20:45 - 22.03.2016 21:00","15688","14939"
"22.03.2016 21:00 - 22.03.2016 21:15","15484","14635"
"22.03.2016 21:15 - 22.03.2016 21:30","15431","14436"
"22.03.2016 21:30 - 22.03.2016 21:45","15221","14102"
"22.03.2016 21:45 - 22.03.2016 22:00","14894","13887"
"22.03.2016 22:00 - 22.03.2016 22:15","14601","13513"
"22.03.2016 22:15 - 22.03.2016 22:30","14230","13212"
"22.03.2016 22:30 - 22.03.2016 22:45","13898","12939"
"22.03.2016 22:45 - 22.03.2016 23:00","13579","12605"
"22.03.2016 23:00 - 22.03.2016 23:15","13376","12387"
"22.03.2016 23:15 - 22.03.2016 23:30","13300","12168"
"22.03.2016 23:30 - 22.03.2016 23:45","12983","11878"
"22.03.2016 23:45 - 23.03.2016 00:00","12603","11602"
"23.03.2016 00:00 - 23.03.2016 00:15","11725","11341"
"23.03.2016 00:15 - 23.03.2016 00:30","11440","11119"
"23.03.2016 00:30 - 23.03.2016 00:45","11189","10893"
"23.03.2016 00:45 - 23.03.2016 01:00","10963","10722"
"23.03.2016 01:00 - 23.03.2016 01:15","10757","10609"
"23.03.2016 01:15 - 23.03.2016 01:30","10610","10505"
"23.03.2016 01:30 - 23.03.2016 01:45","10497","10400"
"23.03.2016 01:45 - 23.03.2016 02:00","10417","10367"
"23.03.2016 02:00 - 23.03.2016 02:15","10354","10325"
"23.03.2016 02:15 - 23.03.2016 02:30","10298","10263"
"23.03.2016 02:30 - 23.03.2016 02:45","10275","10208"
"23.03.2016 02:45 - 23.03.2016 03:00","10233","10190"
"23.03.2016 03:00 - 23.03.2016 03:15","10194","10194"
"23.03.2016 03:15 - 23.03.2016 03:30","10165","10213"
"23.03.2016 03:30 - 23.03.2016 03:45","10144","10175"
"23.03.2016 03:45 - 23.03.2016 04:00","10121","10143"
"23.03.2016 04:00 - 23.03.2016 04:15","10126","10199"
"23.03.2016 04:15 - 23.03.2016 04:30","10152","10242"
"23.03.2016 04:30 - 23.03.2016 04:45","10186","10258"
"23.03.2016 04:45 - 23.03.2016 05:00","10252","10364"
"23.03.2016 05:00 - 23.03.2016 05:15","10335","10492"
"23.03.2016 05:15 - 23.03.2016 05:30","10457","10624"
"23.03.2016 05:30 - 23.03.2016 05:45","10649","10830"
"23.03.2016 05:45 - 23.03.2016 06:00","10888","11071"
"23.03.2016 06:00 - 23.03.2016 06:15","11247","11570"
"23.03.2016 06:15 - 23.03.2016 06:30","11705","11946"
"23.03.2016 06:30 - 23.03.2016 06:45","12191","12256"
"23.03.2016 06:45 - 23.03.2016 07:00","12641","12658"
"23.03.2016 07:00 - 23.03.2016 07:15","13085","13325"
"23.03.2016 07:15 - 23.03.2016 07:30","13569","13836"
"23.03.2016 07:30 - 23.03.2016 07:45","14100","14341"
"23.03.2016 07:45 - 23.03.2016 08:00","14502","14794"
"23.03.2016 08:00 - 23.03.2016 08:15","14840","15128"
"23.03.2016 08:15 - 23.03.2016 08:30","15115","15318"
"23.03.2016 08:30 - 23.03.2016 08:45","15367","15521"
"23.03.2016 08:45 - 23.03.2016 09:00","15592","15714"
"23.03.2016 09:00 - 23.03.2016 09:15","15771","15874"
"23.03.2016 09:15 - 23.03.2016 09:30","15881","15865"
"23.03.2016 09:30 - 23.03.2016 09:45","15867","15855"
"23.03.2016 09:45 - 23.03.2016 10:00","15809","15869"
"23.03.2016 10:00 - 23.03.2016 10:15","15727","15829"
"23.03.2016 10:15 - 23.03.2016 10:30","15642","15844"
"23.03.2016 10:30 - 23.03.2016 10:45","15555","15835"
"23.03.2016 10:45 - 23.03.2016 11:00","15442","15893"
"23.03.2016 11:00 - 23.03.2016 11:15","15231","15954"
"23.03.2016 11:15 - 23.03.2016 11:30","14927","15943"
"23.03.2016 11:30 - 23.03.2016 11:45","14808","15919"
"23.03.2016 11:45 - 23.03.2016 12:00","14950","15895"
"23.03.2016 12:00 - 23.03.2016 12:15","14836","15742"
"23.03.2016 12:15 - 23.03.2016 12:30","14836","15640"
"23.03.2016 12:30 - 23.03.2016 12:45","14697","15529"
"23.03.2016 12:45 - 23.03.2016 13:00","14719","15485"
"23.03.2016 13:00 - 23.03.2016 13:15","14727","15532"
"23.03.2016 13:15 - 23.03.2016 13:30","14825","15602"
"23.03.2016 13:30 - 23.03.2016 13:45","14883","15641"
"23.03.2016 13:45 - 23.03.2016 14:00","14851","15645"
"23.03.2016 14:00 - 23.03.2016 14:15","14845","15569"
"23.03.2016 14:15 - 23.03.2016 14:30","14855","15497"
"23.03.2016 14:30 - 23.03.2016 14:45","14828","15468"
"23.03.2016 14:45 - 23.03.2016 15:00","14863","15441"
"23.03.2016 15:00 - 23.03.2016 15:15","14886","15410"
"23.03.2016 15:15 - 23.03.2016 15:30","14944","15422"
"23.03.2016 15:30 - 23.03.2016 15:45","14974","15425"
"23.03.2016 15:45 - 23.03.2016 16:00","15125","15454"
"23.03.2016 16:00 - 23.03.2016 16:15","15171","15436"
"23.03.2016 16:15 - 23.03.2016 16:30","15246","15464"
"23.03.2016 16:30 - 23.03.2016 16:45","15348","15522"
"23.03.2016 16:45 - 23.03.2016 17:00","15494","15767"
"23.03.2016 17:00 - 23.03.2016 17:15","15573","15803"
"23.03.2016 17:15 - 23.03.2016 17:30","15607","15917"
"23.03.2016 17:30 - 23.03.2016 17:45","15696","15878"
"23.03.2016 17:45 - 23.03.2016 18:00","15674","15848"
"23.03.2016 18:00 - 23.03.2016 18:15","15540","15498"
"23.03.2016 18:15 - 23.03.2016 18:30","15301","15374"
"23.03.2016 18:30 - 23.03.2016 18:45","15320","15369"
"23.03.2016 18:45 - 23.03.2016 19:00","15464","15618"
"23.03.2016 19:00 - 23.03.2016 19:15","15769","15745"
"23.03.2016 19:15 - 23.03.2016 19:30","15844","16024"
"23.03.2016 19:30 - 23.03.2016 19:45","15791","15937"
"23.03.2016 19:45 - 23.03.2016 20:00","15656","15919"
"23.03.2016 20:00 - 23.03.2016 20:15","15526","15763"
"23.03.2016 20:15 - 23.03.2016 20:30","15454","15528"
"23.03.2016 20:30 - 23.03.2016 20:45","15252","15284"
"23.03.2016 20:45 - 23.03.2016 21:00","15041","15054"
"23.03.2016 21:00 - 23.03.2016 21:15","14828","14768"
"23.03.2016 21:15 - 23.03.2016 21:30","14728","14542"
"23.03.2016 21:30 - 23.03.2016 21:45","14581","14215"
"23.03.2016 21:45 - 23.03.2016 22:00","14286","13979"
"23.03.2016 22:00 - 23.03.2016 22:15","13975","13552"
"23.03.2016 22:15 - 23.03.2016 22:30","13649","13296"
"23.03.2016 22:30 - 23.03.2016 22:45","13310","12965"
"23.03.2016 22:45 - 23.03.2016 23:00","13001","12676"
"23.03.2016 23:00 - 23.03.2016 23:15","12749","12488"
"23.03.2016 23:15 - 23.03.2016 23:30","12610","12247"
"23.03.2016 23:30 - 23.03.2016 23:45","12371","11968"
"23.03.2016 23:45 - 24.03.2016 00:00","12059","11666"
"24.03.2016 00:00 - 24.03.2016 00:15","11833","11430"
"24.03.2016 00:15 - 24.03.2016 00:30","11787","11128"
"24.03.2016 00:30 - 24.03.2016 00:45","11596","10958"
"24.03.2016 00:45 - 24.03.2016 01:00","11376","10761"
"24.03.2016 01:00 - 24.03.2016 01:15","11201","10651"
"24.03.2016 01:15 - 24.03.2016 01:30","11107","10532"
