,Date,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year,Week,WeekKey,day_of_week,Day,Hour,Minute
195,2021-07-15,6.3,1.8,5,17.8,167,24,18.6,1,4.6,6.0,4,3.0,22,1,1970,28,202128,Thursday,1,0,0
196,2021-07-16,-0.1,-0.1,1,18.0,155,4,21.7,14,3.4,5.0,17,2.0,22,1,1970,28,202128,Friday,1,0,0
197,2021-07-17,0.0,0.0,1,20.0,135,4,24.7,15,3.3,5.0,11,1.0,3,1,1970,28,202128,Saturday,1,0,0
198,2021-07-18,0.0,0.0,1,20.2,127,3,26.6,14,2.7,5.0,16,0.0,5,1,1970,28,202128,Sunday,1,0,0
199,2021-07-19,0.0,0.0,1,17.4,117,4,22.8,13,2.0,4.0,16,0.0,5,1,1970,29,202129,Monday,1,0,0
200,2021-07-20,0.0,0.0,1,17.2,92,4,23.9,16,1.8,3.0,9,0.0,5,1,1970,29,202129,Tuesday,1,0,0
201,2021-07-21,0.0,0.0,1,19.4,107,4,25.9,15,1.7,3.0,17,0.0,4,1,1970,29,202129,Wednesday,1,0,0
202,2021-07-22,0.0,0.0,1,18.3,134,24,22.9,16,2.9,4.0,8,1.0,4,1,1970,29,202129,Thursday,1,0,0
203,2021-07-23,0.0,0.0,1,17.0,108,3,21.2,17,2.6,4.0,13,1.0,3,1,1970,29,202129,Friday,1,0,0
204,2021-07-24,0.1,0.1,16,18.2,133,4,22.3,14,2.1,3.0,2,0.0,22,1,1970,29,202129,Saturday,1,0,0
205,2021-07-25,19.0,9.4,15,19.7,152,24,25.8,14,2.0,4.0,12,1.0,3,1,1970,29,202129,Sunday,1,0,0
206,2021-07-26,20.1,9.5,15,18.3,141,3,22.8,12,2.3,4.0,9,1.0,1,1,1970,30,202130,Monday,1,0,0
207,2021-07-27,15.1,7.7,19,17.6,151,24,22.1,14,2.7,4.0,14,1.0,17,1,1970,30,202130,Tuesday,1,0,0
208,2021-07-28,3.3,3.0,15,17.6,150,1,20.7,12,4.6,7.0,10,2.0,1,1,1970,30,202130,Wednesday,1,0,0
209,2021-07-29,0.9,0.7,3,17.3,132,24,21.5,14,5.0,7.0,10,2.0,24,1,1970,30,202130,Thursday,1,0,0
210,2021-07-30,4.0,1.9,14,17.0,110,3,21.4,12,4.0,7.0,22,1.0,5,1,1970,30,202130,Friday,1,0,0
211,2021-07-31,8.6,2.6,3,16.4,121,24,20.0,13,3.9,7.0,1,1.0,21,1,1970,30,202130,Saturday,1,0,0
212,2021-08-01,2.3,1.8,12,16.0,112,24,19.3,13,2.8,4.0,7,1.0,22,1,1970,30,202130,Sunday,1,0,0
213,2021-08-02,-0.1,-0.1,1,15.3,103,22,19.6,16,1.8,3.0,14,0.0,23,1,1970,31,202131,Monday,1,0,0
214,2021-08-03,6.4,5.9,12,14.3,99,24,18.6,15,1.5,3.0,9,0.0,3,1,1970,31,202131,Tuesday,1,0,0
215,2021-08-04,0.6,0.3,19,16.1,91,2,21.4,15,1.5,3.0,14,0.0,22,1,1970,31,202131,Wednesday,1,0,0
216,2021-08-05,0.0,0.0,1,18.3,111,3,23.3,15,1.7,3.0,15,0.0,1,1,1970,31,202131,Thursday,1,0,0
217,2021-08-06,2.1,2.0,12,18.8,161,24,21.9,16,4.6,7.0,17,3.0,1,1,1970,31,202131,Friday,1,0,0
218,2021-08-07,7.7,3.0,11,17.0,143,21,22.3,14,3.8,5.0,12,2.0,17,1,1970,31,202131,Saturday,1,0,0
219,2021-08-08,8.4,2.7,2,16.3,148,7,19.8,15,5.2,7.0,9,4.0,1,1,1970,31,202131,Sunday,1,0,0
220,2021-08-09,12.1,6.4,15,16.6,135,15,20.5,13,3.5,6.0,13,2.0,17,1,1970,32,202132,Monday,1,0,0
221,2021-08-10,1.9,1.5,10,16.8,109,24,22.2,15,2.8,4.0,4,0.0,22,1,1970,32,202132,Tuesday,1,0,0
222,2021-08-11,0.0,0.0,1,17.4,105,3,23.6,16,1.9,4.0,11,1.0,1,1,1970,32,202132,Wednesday,1,0,0
223,2021-08-12,-0.1,-0.1,1,19.0,126,2,25.2,14,2.1,4.0,10,0.0,22,1,1970,32,202132,Thursday,1,0,0
224,2021-08-13,0.0,0.0,1,17.7,133,4,21.4,11,3.1,5.0,10,1.0,1,1,1970,32,202132,Friday,1,0,0
225,2021-08-14,0.0,0.0,1,17.6,132,23,22.9,14,2.6,4.0,10,1.0,20,1,1970,32,202132,Saturday,1,0,0
226,2021-08-15,0.0,0.0,1,19.1,133,4,24.7,15,3.3,5.0,11,1.0,1,1,1970,32,202132,Sunday,1,0,0
227,2021-08-16,6.5,5.0,6,15.9,131,24,17.9,11,4.4,6.0,16,3.0,22,1,1970,33,202133,Monday,1,0,0
228,2021-08-17,4.7,1.9,14,14.7,122,1,16.8,9,2.7,4.0,9,2.0,1,1,1970,33,202133,Tuesday,1,0,0
229,2021-08-18,1.6,0.8,11,16.8,148,2,20.0,13,2.5,4.0,12,1.0,6,1,1970,33,202133,Wednesday,1,0,0
230,2021-08-19,0.4,0.2,14,16.5,126,24,18.2,11,2.7,5.0,13,2.0,1,1,1970,33,202133,Thursday,1,0,0
231,2021-08-20,-0.1,-0.1,1,17.5,120,24,22.5,12,2.2,4.0,10,0.0,22,1,1970,33,202133,Friday,1,0,0
232,2021-08-21,11.9,4.9,22,18.7,116,1,23.3,14,1.8,3.0,11,1.0,1,1,1970,33,202133,Saturday,1,0,0
233,2021-08-22,18.8,10.1,12,17.9,163,12,20.2,11,3.1,4.0,11,1.0,1,1,1970,33,202133,Sunday,1,0,0
234,2021-08-23,-0.1,-0.1,1,18.2,146,24,22.0,15,3.8,5.0,3,3.0,6,1,1970,34,202134,Monday,1,0,0
235,2021-08-24,0.0,0.0,1,17.1,125,4,21.7,15,3.4,5.0,11,1.0,24,1,1970,34,202134,Tuesday,1,0,0
236,2021-08-25,0.2,0.2,23,16.2,107,3,21.3,13,2.5,4.0,14,1.0,1,1,1970,34,202134,Wednesday,1,0,0
237,2021-08-26,0.5,0.3,13,16.3,122,23,19.6,16,3.4,5.0,8,2.0,21,1,1970,34,202134,Thursday,1,0,0
238,2021-08-27,1.9,0.9,12,15.8,131,2,19.4,15,3.5,6.0,11,2.0,1,1,1970,34,202134,Friday,1,0,0
239,2021-08-28,2.7,2.7,3,17.0,142,1,20.2,13,3.8,6.0,11,2.0,1,1,1970,34,202134,Saturday,1,0,0
240,2021-08-29,1.1,0.4,14,16.2,150,4,17.2,16,3.3,4.0,6,2.0,1,1,1970,34,202134,Sunday,1,0,0
241,2021-08-30,0.0,0.0,1,17.6,148,24,21.3,14,3.5,6.0,16,2.0,4,1,1970,35,202135,Monday,1,0,0
242,2021-08-31,0.0,0.0,1,16.3,110,4,19.8,13,2.9,5.0,13,1.0,3,1,1970,35,202135,Tuesday,1,0,0
243,2021-09-01,0.0,0.0,1,16.5,144,5,18.6,15,1.8,3.0,1,1.0,4,1,1970,35,202135,Wednesday,1,0,0
244,2021-09-02,0.0,0.0,1,16.3,122,24,21.2,15,1.9,4.0,17,1.0,1,1,1970,35,202135,Thursday,1,0,0
245,2021-09-03,0.0,0.0,1,16.4,114,2,22.7,14,2.7,4.0,10,1.0,1,1,1970,35,202135,Friday,1,0,0
246,2021-09-04,0.0,0.0,1,15.4,115,3,21.1,16,2.9,4.0,4,2.0,1,1,1970,35,202135,Saturday,1,0,0
247,2021-09-05,0.0,0.0,1,15.6,94,24,23.4,15,1.9,3.0,10,1.0,8,1,1970,35,202135,Sunday,1,0,0
248,2021-09-06,0.0,0.0,1,16.5,79,5,24.3,15,1.2,2.0,15,1.0,1,1,1970,36,202136,Monday,1,0,0
249,2021-09-07,0.0,0.0,1,18.3,111,6,26.0,15,1.6,3.0,12,0.0,6,1,1970,36,202136,Tuesday,1,0,0
250,2021-09-08,0.0,0.0,1,19.4,114,5,26.9,13,2.5,4.0,10,1.0,3,1,1970,36,202136,Wednesday,1,0,0
251,2021-09-09,0.0,0.0,1,19.7,127,5,26.4,13,2.3,5.0,14,1.0,18,1,1970,36,202136,Thursday,1,0,0
252,2021-09-10,6.3,3.6,21,19.5,169,23,23.4,13,2.4,4.0,11,1.0,18,1,1970,36,202136,Friday,1,0,0
253,2021-09-11,1.0,0.5,14,18.3,160,3,20.8,12,3.1,5.0,11,2.0,1,1,1970,36,202136,Saturday,1,0,0
254,2021-09-12,0.0,0.0,1,15.9,101,24,21.5,15,2.3,4.0,15,0.0,21,1,1970,36,202136,Sunday,1,0,0
255,2021-09-13,0.0,0.0,1,14.5,91,4,18.8,16,1.6,3.0,14,0.0,1,1,1970,37,202137,Monday,1,0,0
256,2021-09-14,1.0,0.6,20,17.3,117,6,22.4,13,2.4,4.0,11,0.0,23,1,1970,37,202137,Tuesday,1,0,0
257,2021-09-15,-0.1,-0.1,1,16.8,142,4,20.0,14,2.2,4.0,16,1.0,1,1,1970,37,202137,Wednesday,1,0,0
258,2021-09-16,-0.1,-0.1,1,16.2,115,22,20.3,14,2.6,4.0,9,1.0,21,1,1970,37,202137,Thursday,1,0,0
259,2021-09-17,0.0,0.0,1,15.9,103,24,21.1,12,1.4,3.0,11,0.0,21,1,1970,37,202137,Friday,1,0,0
260,2021-09-18,0.0,0.0,1,15.3,86,6,22.3,14,1.7,4.0,15,0.0,3,1,1970,37,202137,Saturday,1,0,0
261,2021-09-19,0.0,0.0,1,15.4,118,4,20.7,14,3.2,4.0,8,2.0,1,1,1970,37,202137,Sunday,1,0,0
262,2021-09-20,0.0,0.0,1,11.9,55,24,17.3,12,3.0,6.0,10,1.0,19,1,1970,38,202138,Monday,1,0,0
263,2021-09-21,0.0,0.0,1,11.8,37,6,19.4,15,1.3,2.0,11,0.0,3,1,1970,38,202138,Tuesday,1,0,0
264,2021-09-22,0.0,0.0,1,13.2,61,5,20.9,15,2.1,3.0,10,1.0,1,1,1970,38,202138,Wednesday,1,0,0
265,2021-09-23,-0.1,-0.1,1,15.8,115,1,19.4,12,3.7,6.0,11,1.0,22,1,1970,38,202138,Thursday,1,0,0
266,2021-09-24,0.0,0.0,1,17.9,127,1,21.6,15,3.8,6.0,11,2.0,1,1,1970,38,202138,Friday,1,0,0
267,2021-09-25,0.0,0.0,1,16.9,118,24,21.9,15,2.1,3.0,1,1.0,15,1,1970,38,202138,Saturday,1,0,0
268,2021-09-26,0.0,0.0,1,17.7,119,1,23.7,13,2.4,4.0,12,1.0,4,1,1970,38,202138,Sunday,1,0,0
269,2021-09-27,4.9,3.5,15,15.4,111,20,20.8,13,3.7,6.0,11,2.0,2,1,1970,39,202139,Monday,1,0,0
270,2021-09-28,0.0,0.0,1,14.0,98,7,19.2,14,3.2,5.0,13,2.0,7,1,1970,39,202139,Tuesday,1,0,0
271,2021-09-29,14.6,3.8,11,11.8,95,20,15.4,14,3.8,7.0,14,3.0,1,1,1970,39,202139,Wednesday,1,0,0
272,2021-09-30,-0.1,-0.1,1,12.3,90,2,14.1,12,4.5,6.0,11,3.0,1,1,1970,39,202139,Thursday,1,0,0
273,2021-10-01,6.2,3.1,17,13.5,118,7,16.0,15,4.9,7.0,10,3.0,24,1,1970,39,202139,Friday,1,0,0
274,2021-10-02,7.1,2.9,19,14.4,119,4,16.8,23,4.6,8.0,20,2.0,3,1,1970,39,202139,Saturday,1,0,0
275,2021-10-03,21.5,3.1,6,12.9,116,19,16.6,1,3.3,6.0,1,0.0,9,1,1970,39,202139,Sunday,1,0,0
276,2021-10-04,0.0,0.0,1,13.5,104,5,17.7,14,4.5,7.0,13,3.0,3,1,1970,40,202140,Monday,1,0,0
277,2021-10-05,5.0,1.6,14,12.7,104,7,16.5,11,4.8,7.0,10,3.0,1,1,1970,40,202140,Tuesday,1,0,0
278,2021-10-06,25.2,6.4,7,12.3,79,24,16.3,15,3.2,5.0,1,1.0,23,1,1970,40,202140,Wednesday,1,0,0
279,2021-10-07,0.0,0.0,1,10.5,64,3,15.6,14,1.8,3.0,12,1.0,1,1,1970,40,202140,Thursday,1,0,0
280,2021-10-08,0.0,0.0,1,10.7,53,7,17.9,13,1.8,3.0,12,1.0,1,1,1970,40,202140,Friday,1,0,0
281,2021-10-09,0.0,0.0,1,9.8,41,24,16.4,14,1.9,4.0,10,1.0,17,1,1970,40,202140,Saturday,1,0,0
282,2021-10-10,0.9,0.7,21,10.2,22,5,16.4,14,1.1,3.0,13,0.0,2,1,1970,40,202140,Sunday,1,0,0
283,2021-10-11,0.1,0.1,23,11.8,63,6,16.0,14,2.1,4.0,15,1.0,6,1,1970,41,202141,Monday,1,0,0
284,2021-10-12,7.5,3.5,9,10.1,43,24,14.2,13,2.6,5.0,14,1.0,24,1,1970,41,202141,Tuesday,1,0,0
285,2021-10-13,-0.1,-0.1,1,10.1,38,1,14.1,15,2.3,4.0,23,1.0,2,1,1970,41,202141,Wednesday,1,0,0
286,2021-10-14,0.4,0.4,5,13.7,113,1,16.2,14,3.6,5.0,22,3.0,1,1,1970,41,202141,Thursday,1,0,0
287,2021-10-15,3.3,2.7,7,10.5,36,23,14.8,12,2.7,5.0,1,0.0,20,1,1970,41,202141,Friday,1,0,0
288,2021-10-16,0.0,0.0,1,10.3,56,1,13.8,14,2.0,4.0,13,0.0,1,1,1970,41,202141,Saturday,1,0,0
289,2021-10-17,-0.1,-0.1,1,11.3,85,3,14.3,13,2.8,4.0,4,2.0,1,1,1970,41,202141,Sunday,1,0,0
290,2021-10-18,-0.1,-0.1,1,11.5,68,6,14.5,16,2.8,4.0,11,2.0,1,1,1970,42,202142,Monday,1,0,0
291,2021-10-19,1.2,0.2,5,16.3,133,2,19.4,15,4.4,6.0,13,3.0,1,1,1970,42,202142,Tuesday,1,0,0
292,2021-10-20,14.4,6.9,17,15.6,126,24,18.0,14,5.3,8.0,11,2.0,22,1,1970,42,202142,Wednesday,1,0,0
293,2021-10-21,14.5,2.3,2,10.0,64,24,14.6,1,4.5,8.0,2,2.0,18,1,1970,42,202142,Thursday,1,0,0
294,2021-10-22,4.1,1.7,14,8.4,25,24,12.8,13,3.6,6.0,10,2.0,16,1,1970,42,202142,Friday,1,0,0
295,2021-10-23,0.0,0.0,1,7.3,10,6,12.1,15,1.9,3.0,12,1.0,3,1,1970,42,202142,Saturday,1,0,0
296,2021-10-24,0.0,0.0,1,7.9,41,6,13.3,14,2.9,4.0,10,2.0,1,1,1970,42,202142,Sunday,1,0,0
297,2021-10-25,1.4,0.5,7,10.7,64,1,13.0,16,3.2,4.0,2,2.0,14,1,1970,43,202143,Monday,1,0,0
298,2021-10-26,0.5,0.4,11,12.6,98,8,14.7,14,4.0,5.0,14,3.0,2,1,1970,43,202143,Tuesday,1,0,0
299,2021-10-27,0.0,0.0,1,13.4,102,20,16.7,13,4.3,6.0,12,2.0,18,1,1970,43,202143,Wednesday,1,0,0
300,2021-10-28,0.0,0.0,1,11.4,74,7,16.4,14,3.6,6.0,13,2.0,3,1,1970,43,202143,Thursday,1,0,0
301,2021-10-29,-0.1,-0.1,1,13.1,92,2,17.8,14,4.8,7.0,14,3.0,24,1,1970,43,202143,Friday,1,0,0
302,2021-10-30,15.9,5.5,16,12.0,102,24,14.1,15,4.0,6.0,14,3.0,1,1,1970,43,202143,Saturday,1,0,0
303,2021-10-31,15.5,11.1,18,11.5,85,6,15.3,15,4.1,6.0,18,2.0,1,1,1970,43,202143,Sunday,1,0,0
304,2021-11-01,0.8,0.7,16,9.4,58,23,13.0,13,5.0,7.0,10,2.0,23,1,1970,44,202144,Monday,1,0,0
305,2021-11-02,0.5,0.1,9,7.0,26,24,9.8,14,2.5,3.0,1,1.0,21,1,1970,44,202144,Tuesday,1,0,0
306,2021-11-03,0.0,0.0,1,5.0,18,1,9.3,15,1.0,2.0,1,0.0,13,1,1970,44,202144,Wednesday,1,0,0
307,2021-11-04,1.8,1.3,10,5.8,27,24,11.6,14,1.2,2.0,7,0.0,1,1,1970,44,202144,Thursday,1,0,0
308,2021-11-05,-0.1,-0.1,1,7.7,9,5,12.6,15,2.4,3.0,11,2.0,1,1,1970,44,202144,Friday,1,0,0
309,2021-11-06,1.5,1.2,23,9.7,74,5,11.5,14,5.2,7.0,22,4.0,1,1,1970,44,202144,Saturday,1,0,0
310,2021-11-07,1.9,0.9,12,9.9,69,24,12.3,11,3.7,6.0,1,2.0,20,1,1970,44,202144,Sunday,1,0,0
311,2021-11-08,0.2,0.1,1,8.1,28,4,12.4,13,2.1,3.0,10,1.0,23,1,1970,45,202145,Monday,1,0,0
312,2021-11-09,0.0,0.0,1,8.2,30,2,11.3,14,2.9,4.0,12,1.0,1,1,1970,45,202145,Tuesday,1,0,0
313,2021-11-10,0.0,0.0,1,8.9,67,5,10.4,17,1.8,3.0,4,1.0,2,1,1970,45,202145,Wednesday,1,0,0
314,2021-11-11,0.1,0.1,14,9.7,83,6,10.9,13,2.2,3.0,14,2.0,1,1,1970,45,202145,Thursday,1,0,0
315,2021-11-12,0.2,0.1,23,7.4,39,8,9.5,23,3.6,5.0,22,2.0,1,1,1970,45,202145,Friday,1,0,0
316,2021-11-13,11.4,5.3,5,10.9,92,1,13.3,14,1.9,5.0,1,1.0,11,1,1970,45,202145,Saturday,1,0,0
317,2021-11-14,0.0,0.0,1,9.7,87,24,10.5,14,2.3,3.0,9,1.0,1,1,1970,45,202145,Sunday,1,0,0
318,2021-11-15,0.0,0.0,1,6.6,51,22,8.8,1,2.7,4.0,11,2.0,1,1,1970,46,202146,Monday,1,0,0
319,2021-11-16,-0.1,-0.1,1,5.1,48,10,5.9,24,1.8,3.0,20,1.0,2,1,1970,46,202146,Tuesday,1,0,0
320,2021-11-17,0.9,0.9,10,8.2,59,1,12.1,13,3.0,4.0,1,2.0,12,1,1970,46,202146,Wednesday,1,0,0
321,2021-11-18,0.0,0.0,1,10.0,62,1,11.8,13,3.8,6.0,13,3.0,1,1,1970,46,202146,Thursday,1,0,0
322,2021-11-19,0.0,0.0,1,11.9,96,18,14.2,12,3.3,4.0,1,2.0,17,1,1970,46,202146,Friday,1,0,0
323,2021-11-20,1.7,0.5,22,10.1,89,24,11.0,12,3.3,4.0,10,2.0,1,1,1970,46,202146,Saturday,1,0,0
324,2021-11-21,3.4,2.4,4,8.0,52,18,11.0,13,2.8,5.0,12,2.0,1,1,1970,46,202146,Sunday,1,0,0
325,2021-11-22,0.0,0.0,1,3.6,-8,8,9.2,14,1.8,3.0,1,0.0,19,1,1970,47,202147,Monday,1,0,0
326,2021-11-23,1.4,0.8,11,6.4,6,1,11.1,14,1.3,2.0,3,0.0,21,1,1970,47,202147,Tuesday,1,0,0
327,2021-11-24,0.0,0.0,1,6.1,39,1,7.5,11,2.0,4.0,13,1.0,1,1,1970,47,202147,Wednesday,1,0,0
328,2021-11-25,1.6,0.7,16,5.5,22,21,9.2,14,2.0,3.0,2,1.0,11,1,1970,47,202147,Thursday,1,0,0
329,2021-11-26,9.8,1.9,16,4.4,36,24,5.6,12,4.1,8.0,11,1.0,20,1,1970,47,202147,Friday,1,0,0
330,2021-11-27,18.0,3.1,7,3.0,25,15,3.8,12,2.9,5.0,12,1.0,24,1,1970,47,202147,Saturday,1,0,0
331,2021-11-28,0.5,0.4,10,2.2,-13,20,4.2,11,1.7,4.0,12,0.0,8,1,1970,47,202147,Sunday,1,0,0
332,2021-11-29,1.1,0.6,8,4.3,15,3,7.5,13,3.0,5.0,24,2.0,13,1,1970,48,202148,Monday,1,0,0
333,2021-11-30,19.7,2.4,11,8.6,40,2,10.4,24,4.4,7.0,3,1.0,16,1,1970,48,202148,Tuesday,1,0,0
334,2021-12-01,6.5,2.2,9,8.0,46,24,10.6,1,6.0,10.0,5,2.0,22,1,1970,48,202148,Wednesday,1,0,0
335,2021-12-02,5.3,1.5,5,2.3,-18,21,5.2,14,2.4,3.0,1,1.0,19,1,1970,48,202148,Thursday,1,0,0
336,2021-12-03,0.1,0.1,24,3.5,10,1,4.7,13,5.3,8.0,11,2.0,1,1,1970,48,202148,Friday,1,0,0
337,2021-12-04,4.2,2.2,15,4.9,43,21,5.7,15,2.8,4.0,19,2.0,4,1,1970,48,202148,Saturday,1,0,0
338,2021-12-05,-0.1,-0.1,1,4.3,25,4,5.4,13,2.8,4.0,1,2.0,15,1,1970,48,202148,Sunday,1,0,0
339,2021-12-06,7.5,1.8,24,3.0,5,24,3.9,12,3.5,6.0,19,1.0,3,1,1970,49,202149,Monday,1,0,0
340,2021-12-07,4.7,1.3,21,4.0,7,1,6.0,12,4.6,8.0,20,2.0,1,1,1970,49,202149,Tuesday,1,0,0
341,2021-12-08,0.2,0.1,1,5.1,19,22,7.0,13,5.0,7.0,12,3.0,21,1,1970,49,202149,Wednesday,1,0,0
342,2021-12-09,-0.1,-0.1,1,3.6,13,3,5.4,14,3.6,4.0,4,3.0,1,1,1970,49,202149,Thursday,1,0,0
343,2021-12-10,0.1,0.1,6,3.0,-12,24,4.8,14,3.4,6.0,5,1.0,20,1,1970,49,202149,Friday,1,0,0
344,2021-12-11,1.1,0.4,5,4.3,-10,1,8.6,13,2.4,4.0,19,0.0,2,1,1970,49,202149,Saturday,1,0,0
345,2021-12-12,3.7,0.5,1,8.9,53,1,11.1,21,4.4,5.0,1,3.0,15,1,1970,49,202149,Sunday,1,0,0
346,2021-12-13,0.0,0.0,1,9.7,86,24,10.6,1,3.5,4.0,1,3.0,2,1,1970,50,202150,Monday,1,0,0
347,2021-12-14,0.5,0.1,14,9.0,78,5,10.1,19,3.8,5.0,21,3.0,5,1,1970,50,202150,Tuesday,1,0,0
348,2021-12-15,0.0,0.0,1,9.8,77,24,11.0,13,3.5,4.0,1,2.0,24,1,1970,50,202150,Wednesday,1,0,0
349,2021-12-16,0.0,0.0,1,6.5,26,8,11.8,14,1.3,2.0,1,0.0,24,1,1970,50,202150,Thursday,1,0,0
350,2021-12-17,-0.1,-0.1,1,7.7,65,1,8.6,14,1.5,3.0,11,0.0,1,1,1970,50,202150,Friday,1,0,0
351,2021-12-18,0.1,0.1,17,6.2,47,10,7.9,2,1.8,3.0,5,1.0,16,1,1970,50,202150,Saturday,1,0,0
352,2021-12-19,0.3,0.1,3,6.8,58,1,7.3,20,2.4,3.0,3,2.0,1,1,1970,50,202150,Sunday,1,0,0
353,2021-12-20,-0.1,-0.1,1,3.5,-33,24,7.3,14,1.4,2.0,1,0.0,21,1,1970,51,202151,Monday,1,0,0
354,2021-12-21,0.0,0.0,1,-2.2,-55,8,4.7,13,1.2,2.0,15,0.0,4,1,1970,51,202151,Tuesday,1,0,0
355,2021-12-22,0.0,0.0,1,-2.4,-61,3,0.0,13,2.3,3.0,15,1.0,1,1,1970,51,202151,Wednesday,1,0,0
356,2021-12-23,1.4,0.4,24,2.3,-13,4,7.7,24,4.2,5.0,11,3.0,1,1,1970,51,202151,Thursday,1,0,0
357,2021-12-24,5.5,1.1,14,7.8,40,24,10.0,3,3.6,5.0,1,1.0,18,1,1970,51,202151,Friday,1,0,0
358,2021-12-25,-0.1,-0.1,1,-1.0,-46,24,4.0,1,5.2,7.0,11,4.0,16,1,1970,51,202151,Saturday,1,0,0
359,2021-12-26,-0.1,-0.1,1,-1.0,-50,8,2.4,21,3.5,4.0,1,3.0,2,1,1970,51,202151,Sunday,1,0,0
360,2021-12-27,1.2,0.5,19,5.6,22,1,9.0,23,3.3,4.0,11,3.0,1,1,1970,52,202152,Monday,1,0,0
361,2021-12-28,5.8,2.3,13,8.8,73,2,10.7,14,4.5,7.0,13,3.0,1,1,1970,52,202152,Tuesday,1,0,0
362,2021-12-29,5.0,1.5,15,9.5,84,9,12.1,19,3.7,5.0,18,2.0,9,1,1970,52,202152,Wednesday,1,0,0
363,2021-12-30,1.6,0.9,5,12.9,100,1,13.9,23,6.4,8.0,12,5.0,2,1,1970,52,202152,Thursday,1,0,0
364,2021-12-31,-0.1,-0.1,1,12.8,111,24,14.4,3,5.5,7.0,7,4.0,17,1,1970,52,202152,Friday,1,0,0
365,2022-01-01,0.3,0.2,24,12.3,109,7,13.2,14,4.0,5.0,9,3.0,4,1,1970,52,202252,Saturday,1,0,0
366,2022-01-02,13.2,8.9,20,11.7,102,20,13.0,14,6.2,8.0,11,4.0,2,1,1970,52,202252,Sunday,1,0,0
367,2022-01-03,-0.1,-0.1,1,9.7,88,19,11.0,12,5.5,7.0,9,4.0,19,1,1970,1,202201,Monday,1,0,0
368,2022-01-04,0.3,0.2,10,6.5,32,24,8.9,1,3.3,4.0,1,2.0,16,1,1970,1,202201,Tuesday,1,0,0
369,2022-01-05,5.4,1.7,9,5.1,23,24,7.6,14,4.5,7.0,8,2.0,20,1,1970,1,202201,Wednesday,1,0,0
370,2022-01-06,-0.1,-0.1,1,3.7,-11,8,6.5,13,3.4,6.0,21,2.0,1,1,1970,1,202201,Thursday,1,0,0
371,2022-01-07,3.3,0.8,4,3.7,7,24,6.7,12,4.4,6.0,1,2.0,20,1,1970,1,202201,Friday,1,0,0
372,2022-01-08,14.7,3.3,23,2.9,-26,5,6.2,24,4.3,8.0,19,1.0,3,1,1970,1,202201,Saturday,1,0,0
373,2022-01-09,2.5,2.1,1,4.6,-15,24,7.7,13,3.5,6.0,2,1.0,21,1,1970,1,202201,Sunday,1,0,0
374,2022-01-10,0.0,0.0,1,1.7,-25,3,6.9,14,2.2,3.0,14,1.0,3,1,1970,2,202202,Monday,1,0,0
375,2022-01-11,0.6,0.3,22,2.3,2,1,5.2,14,3.0,4.0,4,2.0,19,1,1970,2,202202,Tuesday,1,0,0
376,2022-01-12,0.2,0.2,1,4.0,31,1,5.0,13,1.8,3.0,19,1.0,3,1,1970,2,202202,Wednesday,1,0,0
377,2022-01-13,0.0,0.0,1,4.3,33,1,5.3,18,3.0,4.0,13,2.0,1,1,1970,2,202202,Thursday,1,0,0
378,2022-01-14,0.0,0.0,1,4.6,32,5,6.0,14,1.5,3.0,1,0.0,16,1,1970,2,202202,Friday,1,0,0
379,2022-01-15,-0.1,-0.1,1,2.3,8,21,4.3,1,3.1,4.0,6,2.0,1,1,1970,2,202202,Saturday,1,0,0
380,2022-01-16,-0.1,-0.1,1,5.3,15,1,7.3,22,3.4,5.0,12,2.0,23,1,1970,2,202202,Sunday,1,0,0
381,2022-01-17,0.0,0.0,1,6.4,21,24,9.1,15,2.9,4.0,10,1.0,21,1,1970,3,202203,Monday,1,0,0
382,2022-01-18,0.0,0.0,1,3.4,1,24,6.4,15,1.5,3.0,11,0.0,2,1,1970,3,202203,Tuesday,1,0,0
383,2022-01-19,0.8,0.5,16,3.6,-18,3,7.1,18,2.9,5.0,14,1.0,1,1,1970,3,202203,Wednesday,1,0,0
384,2022-01-20,1.8,0.5,17,3.5,-9,23,6.1,13,3.5,5.0,3,1.0,23,1,1970,3,202203,Thursday,1,0,0
385,2022-01-21,-0.1,-0.1,1,4.1,-7,1,7.0,13,2.6,3.0,6,2.0,1,1,1970,3,202203,Friday,1,0,0
386,2022-01-22,-0.1,-0.1,1,6.4,56,1,7.6,13,2.3,3.0,1,2.0,2,1,1970,3,202203,Saturday,1,0,0
387,2022-01-23,-0.1,-0.1,1,6.1,47,7,7.3,14,1.5,2.0,1,0.0,6,1,1970,3,202203,Sunday,1,0,0
388,2022-01-24,0.0,0.0,1,4.5,37,20,5.7,1,1.7,2.0,1,1.0,9,1,1970,4,202204,Monday,1,0,0
389,2022-01-25,0.0,0.0,1,3.0,24,23,3.8,1,1.4,2.0,1,1.0,4,1,1970,4,202204,Tuesday,1,0,0
390,2022-01-26,0.0,0.0,1,4.2,23,2,6.0,15,3.5,6.0,24,1.0,1,1,1970,4,202204,Wednesday,1,0,0
